mission,object_id,source_id_raw,label,period_d,dur_h,depth_ppm,impact,ror,prad_re,a_au,a_over_rstar,insol_earth,teq_k,teff_k,logg_cgs,radius_rsun,mass_msun,feh_dex,mes,snr,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,epoch_bjd_raw,epoch_bjd,fpflag_sum
TESS,7152.01,7152.01,1,3.1875721,1.825,4278.0,0.55,NA,5.2998296,0.07015,NA,247.85000000000002,1038.0,5763.0,4.407,1.05252005,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460475.218903,2460475.218903,0.0
TESS,7153.01,7153.01,1,27.6174987,4.509,2176.0,0.55,NA,3.92928,0.07015,NA,17.4356,569.0,5469.0,4.51,0.9,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460435.799232,2460435.799232,0.0
TESS,7154.01,7154.01,1,8.8600515,2.493,10563.0,0.55,NA,9.20623,0.07015,NA,45.247,722.0,5481.0,4.45,0.97,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460464.049893,2460464.049893,0.0
TESS,7155.01,7155.01,1,3.8949005,2.171,1071.0,0.55,NA,2.15693,0.07015,NA,116.253,914.0,4718.0,4.66,0.67,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460477.353609,2460477.353609,0.0
TESS,7156.01,7156.01,1,1.9299641,0.37,26801.0,0.55,NA,11.758,0.07015,NA,2.99687,366.0,3554.0,4.78,0.46,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460478.565091,2460478.565091,0.0
TESS,7157.01,7157.01,1,1.1838063,1.233,1853.0,0.55,NA,9.29553,0.07015,NA,6017.49,2453.0,8996.0,4.14,2.11,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460422.722728,2460422.722728,0.0
TESS,7158.01,7158.01,1,3.338577,3.519,3620.0,0.55,NA,11.9188,0.07015,NA,2475.81,1965.0,7482.0,4.02,2.13,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460423.52283,2460423.52283,0.0
TESS,7159.01,7159.01,1,8.8922064,3.709,5250.0,0.55,NA,5.2998296,0.07015,NA,247.85000000000002,1038.0,5763.0,4.407,1.05252005,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460418.158216,2460418.158216,0.0
TESS,716.01,716.01,0,0.83707,2.497,2745.5,0.55,NA,2.98849,0.07015,NA,2645.93,1998.0,3776.0,4.72,0.52,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2458518.10991,2458518.10991,0.0
TESS,7160.01,7160.01,1,3.0825102,3.708,4011.0,0.55,NA,10.2259,0.07015,NA,1312.39,1676.0,6001.8,4.407,1.69,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460571.181382,2460571.181382,0.0
TESS,7161.01,7161.01,1,3.8285502,5.248,2531.0,0.55,NA,12.7621,0.07015,NA,3360.36,2121.0,7075.0,3.74,2.8,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460417.120955,2460417.120955,0.0
TESS,7162.01,7162.01,1,8.6393678,2.325,22505.0,0.55,NA,8.17498,0.07015,NA,6.46156,444.0,3468.0,4.68,0.56,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460555.536835,2460555.536835,0.0
TESS,7163.01,7163.01,1,5.3913891,1.995,4086.0,0.55,NA,4.28654,0.07015,NA,79.5918,832.0,5179.0,4.68,0.71,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460414.450374,2460414.450374,0.0
TESS,7164.01,7164.01,0,736.5528811,4.735,1432.0,0.55,NA,3.13923,0.07015,NA,0.22955,192.0,5659.0,4.57,0.86,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460087.796502,2460087.796502,0.0
TESS,7165.01,7165.01,1,3.2509657,3.2261161,7218.2612358,0.55,NA,12.8297161,0.07015,NA,1175.136445,1493.2819769,5757.0,4.09896,1.49959,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460534.504554,2460534.504554,0.0
TESS,7166.01,7166.01,1,12.9228111,1.5980207,8723.2564459,0.55,NA,2.1004549,0.07015,NA,1.1580614,264.5773396,3166.0,5.02476,0.223377,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460537.646846,2460537.646846,0.0
TESS,7167.01,7167.01,1,13.723753,2.3593878,3129.0813648,0.55,NA,7.707781,0.07015,NA,182.2286132,937.0740086,6374.4,4.28178,1.34911,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460563.749169,2460563.749169,0.0
TESS,7168.01,7168.01,1,1.7497746,1.8691036,29973.7051609,0.55,NA,15.5589079,0.07015,NA,605.7624942,1265.305351,5087.0,4.50322,0.856841,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460560.085062,2460560.085062,0.0
TESS,7169.01,7169.01,1,3.4375711,3.9255437,10435.0708429,0.55,NA,15.0290201,0.07015,NA,1056.4685689,1454.0652473,5874.0,4.15198,1.43119,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460560.150984,2460560.150984,0.0
TESS,717.01,717.01,0,0.53079,1.238,1113.07,0.55,NA,5.2998296,0.07015,NA,977.343,1557.0,3788.4,4.87,1.05252005,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2458518.26617,2458518.26617,0.0
TESS,7170.01,7170.01,1,1.917096,1.0402081,4017.0792074,0.55,NA,3.5741192,0.07015,NA,73.898565,747.7884464,3653.0,4.71723,0.523126,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460234.779918,2460234.779918,0.0
TESS,7171.01,7171.01,1,23.5367004,5.715,443.0,0.55,NA,3.3862,0.07015,NA,158.942,989.0,7487.0,4.22,1.69,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460577.801284,2460577.801284,0.0
TESS,7172.01,7172.01,1,2.7547949,2.2653165,1434.2026954,0.55,NA,3.7424744,0.07015,NA,551.092681,1235.7366017,5531.0,4.44591,0.977544,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460585.788869,2460585.788869,0.0
TESS,7173.01,7173.01,0,0.6257352,0.8361985,13403.1636987,0.55,NA,9.1590642,0.07015,NA,420.7449426,1155.1130109,3718.0,4.6571,0.593043,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460584.788484,2460584.788484,0.0
TESS,7174.01,7174.01,1,4.2422767,2.8605497,4728.4740947,0.55,NA,14.4051573,0.07015,NA,1672.3625665,1630.9939837,6223.0,3.94893,1.92379,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460586.04538,2460586.04538,0.0
TESS,7175.01,7175.01,1,2.9944941,3.621007,2479.3671334,0.55,NA,15.498003,0.07015,NA,10706.9138368,2594.393374,7465.0,3.71,3.0202899,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460607.53278,2460607.53278,0.0
TESS,7176.01,7176.01,1,5.4149624,4.281,15884.0,0.55,NA,10.7825,0.07015,NA,10.0394,495.0,4122.8,4.4,0.84,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2459835.668518,2459835.668518,0.0
TESS,7177.01,7177.01,1,6.8434236,3.179,767.0,0.55,NA,2.93142,0.07015,NA,325.891,1183.0,6060.0,4.38,1.14,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460584.132916,2460584.132916,0.0
TESS,7178.01,7178.01,1,5.2169076,2.299,334.0,0.55,NA,2.0097,0.07015,NA,192.44,1037.0,5966.0,4.39,1.1,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460581.426091,2460581.426091,0.0
TESS,7179.01,7179.01,1,2.7384363,3.018,871.0,0.55,NA,10.4314,0.07015,NA,549.707,1348.0,4964.0,4.407,3.56,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460581.193199,2460581.193199,0.0
TESS,718.01,718.01,0,12.8650769,3.979,1070.0,0.55,NA,1.90058,0.07015,NA,40.6428,703.0,5031.0,4.407,0.81,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2459144.828069,2459144.828069,0.0
TESS,7180.01,7180.01,1,3.2607791,3.152,574.0,0.55,NA,3.18123,0.07015,NA,973.545,1556.0,5975.0,4.19,1.39,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460582.91736,2460582.91736,0.0
TESS,7181.01,7181.01,1,5.1794403,4.628,796.0,0.55,NA,5.8283,0.07015,NA,773.896,1469.0,5946.0,3.78,2.21,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460583.260996,2460583.260996,0.0
TESS,7182.01,7182.01,1,14.7126653,3.56,305.0,0.55,NA,2.08605,0.07015,NA,74.4061,818.0,6156.0,4.25,1.34,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460563.963848,2460563.963848,0.0
TESS,7183.01,7183.01,1,10.5739387,3.484,493.0,0.55,NA,4.60829,0.07015,NA,590.803,1038.0,9088.0,4.407,2.3,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460602.073075,2460602.073075,0.0
TESS,7184.01,7184.01,1,1.1976555,1.257,303.0,0.55,NA,1.53572,0.07015,NA,922.814,1535.0,5598.9,4.52,0.91,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460608.104995,2460608.104995,0.0
TESS,7185.01,7185.01,1,2.6881318,0.9223764,22717.9494983,0.55,NA,3.537073,0.07015,NA,10.8896046,463.3111771,3244.0,5.01029,0.232947,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460611.292588,2460611.292588,0.0
TESS,7186.01,7186.01,1,1.7024504,2.913,8210.0,0.55,NA,16.0263,0.07015,NA,2502.63,1970.0,6026.0,3.88,2.0,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460506.050366,2460506.050366,0.0
TESS,7187.01,7187.01,1,2.1570981,1.688,8963.0,0.55,NA,5.2998296,0.07015,NA,247.85000000000002,1038.0,5763.0,4.407,1.05252005,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460504.187865,2460504.187865,0.0
TESS,7188.01,7188.01,1,4.773664,3.987,9489.0,0.55,NA,5.2998296,0.07015,NA,247.85000000000002,1038.0,5763.0,4.407,1.05252005,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460500.980635,2460500.980635,0.0
TESS,7189.01,7189.01,1,2.8890956,2.232,36105.0,0.55,NA,12.4627,0.07015,NA,94.1363,867.0,3643.0,4.66,0.59,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460503.943244,2460503.943244,0.0
TESS,719.01,719.01,0,4.109953,4.641,434.0,0.55,NA,1.81345,0.07015,NA,1091.8,1601.0,5653.0,4.46,0.97,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460007.695053,2460007.695053,0.0
TESS,7190.01,7190.01,1,4.1223508,3.103,9275.0,0.55,NA,11.9742,0.07015,NA,532.039,1337.0,6116.7,4.407,1.28,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460498.570097,2460498.570097,0.0
TESS,7191.01,7191.01,1,5.6604695,4.651,3523.0,0.55,NA,8.32101,0.07015,NA,536.569,1340.0,5711.0,4.04,1.6,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460497.252216,2460497.252216,0.0
TESS,7192.01,7192.01,1,16.3425332,3.985,748.0,0.55,NA,3.45358,0.07015,NA,512.943,1325.0,5946.0,4.52,0.95,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460492.948027,2460492.948027,0.0
TESS,7193.01,7193.01,0,5.4934218,3.658,18470.0,0.55,NA,17.1065,0.07015,NA,335.209,1192.0,6028.0,4.29,1.25,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460495.627524,2460495.627524,0.0
TESS,7194.01,7194.01,1,4.167309,4.056,7537.0,0.55,NA,12.5792,0.07015,NA,1160.33,1625.0,6552.0,4.17,1.59,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460499.275203,2460499.275203,0.0
TESS,7195.01,7195.01,1,3.8242663,2.337,20057.0,0.55,NA,13.0807,0.07015,NA,173.28,1010.0,5211.0,4.39,1.0,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460498.7426,2460498.7426,0.0
TESS,7196.01,7196.01,1,2.7998534,1.415,27117.0,0.55,NA,12.343,0.07015,NA,54.1418,755.0,4412.0,4.55,0.73,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460503.962418,2460503.962418,0.0
TESS,7197.01,7197.01,1,2.5122863,2.23,11307.0,0.55,NA,15.8933,0.07015,NA,806.804,1484.0,6156.0,4.14,1.53,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460501.95525,2460501.95525,0.0
TESS,7198.01,7198.01,1,4.2271814,3.25,15027.0,0.55,NA,13.559,0.07015,NA,433.056,1270.0,5913.0,4.31,1.2,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460501.081878,2460501.081878,0.0
TESS,7199.01,7199.01,1,3.1540886,1.662,23864.0,0.55,NA,11.8788,0.07015,NA,69.3081,803.0,4521.0,4.55,0.74,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460500.30979,2460500.30979,0.0
TESS,720.01,720.01,0,3.16043,1.922,203.33,0.55,NA,2.38866,0.07015,NA,616.95,1388.0,6482.3,4.21,1.52,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2458494.08915,2458494.08915,0.0
TESS,7200.01,7200.01,1,5.0660693,2.042,18438.0,0.55,NA,12.5338,0.07015,NA,77.8993,827.0,5269.0,4.4,1.0,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460500.369706,2460500.369706,0.0
TESS,7201.01,7201.01,1,7.2229767,4.132,16049.0,0.55,NA,5.2998296,0.07015,NA,210.76,1061.0,5753.1,4.407,1.05252005,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460501.339233,2460501.339233,0.0
TESS,7202.01,7202.01,1,7.7600907,1.477,16068.0,0.55,NA,16.1727,0.07015,NA,27.9358,640.0,5940.0,4.27,1.27,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460491.080651,2460491.080651,0.0
TESS,7203.01,7203.01,1,5.7351935,2.927,18384.0,0.55,NA,9.87741,0.07015,NA,108.999,900.0,5042.0,4.59,0.77,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460502.668438,2460502.668438,0.0
TESS,7204.01,7204.01,1,3.8080897,2.916,8079.0,0.55,NA,11.3715,0.07015,NA,606.114,1382.0,6343.0,4.26,1.38,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460532.059652,2460532.059652,0.0
TESS,7205.01,7205.01,1,3.4844157,2.963,11801.0,0.55,NA,11.7346,0.07015,NA,572.114,1362.0,5917.0,4.38,1.11,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460524.417105,2460524.417105,0.0
TESS,7206.01,7206.01,1,3.5689392,0.9,3138.0,0.55,NA,7.89993,0.07015,NA,76.3043,823.0,6326.0,4.28,1.35,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460532.55643,2460532.55643,0.0
TESS,7207.01,7207.01,1,12.0080349,4.649,2736.0,0.55,NA,7.16846,0.07015,NA,211.426,1038.0,6554.0,4.407,1.5,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460524.501577,2460524.501577,0.0
TESS,7208.01,7208.01,1,3.6366231,3.385,8385.0,0.55,NA,12.4438,0.07015,NA,717.115,1441.0,5978.0,4.16,1.44,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460529.165726,2460529.165726,0.0
TESS,7209.01,7209.01,1,2.6343177,4.765,3792.0,0.55,NA,13.5381,0.07015,NA,7168.32,2563.0,7495.0,3.92,2.39,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460529.881502,2460529.881502,0.0
TESS,721.01,721.01,1,12.2877358,4.445,315.0,0.55,NA,2.09232,0.07015,NA,127.181,935.0,6008.62,4.21807,1.3,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460144.557795,2460144.557795,0.0
TESS,7210.01,7210.01,1,2.2609143,1.972,3320.0,0.55,NA,13.2504,0.07015,NA,1826.44,1821.0,6453.0,4.407,2.2,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460530.938115,2460530.938115,0.0
TESS,7211.01,7211.01,1,10.548504,2.901,7496.0,0.55,NA,7.83737,0.07015,NA,44.0719,717.0,5421.0,4.48,0.92,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460533.070197,2460533.070197,0.0
TESS,7212.01,7212.01,1,75.6979471,6.261,6920.0,0.55,NA,6.79508,0.07015,NA,3.85902,390.0,5422.0,4.49,0.91,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460572.944785,2460572.944785,0.0
TESS,7213.01,7213.01,1,36.9870862,3.771,5950.0,0.55,NA,8.83849,0.07015,NA,16.1862,558.0,6110.1,4.38,1.14,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460475.688854,2460475.688854,0.0
TESS,7214.01,7214.01,1,8.9093753,4.595,9278.0,0.55,NA,13.9451,0.07015,NA,289.201,1148.0,6375.0,4.11,1.65,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460517.837184,2460517.837184,0.0
TESS,7215.01,7215.01,1,2.7705702,2.502,10283.0,0.55,NA,5.2998296,0.07015,NA,247.85000000000002,1038.0,5763.0,4.407,1.05252005,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460528.863508,2460528.863508,0.0
TESS,7216.01,7216.01,1,3.1243759,3.93,6498.0,0.55,NA,12.9639,0.07015,NA,1034.01,1579.0,5477.0,3.95,1.71,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460532.675988,2460532.675988,0.0
TESS,7217.01,7217.01,1,3.9859545,3.729,6488.0,0.55,NA,13.1539,0.07015,NA,563.839,1357.0,5566.0,3.96,1.71,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460530.653241,2460530.653241,0.0
TESS,7218.01,7218.01,1,4.9030173,3.098,4872.0,0.55,NA,11.3707,0.07015,NA,284.216,1143.0,5663.0,4.01,1.64,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460528.877221,2460528.877221,0.0
TESS,7219.01,7219.01,1,2.9069573,1.568,12330.0,0.55,NA,13.8539,0.07015,NA,285.031,1144.0,5744.0,4.28,1.22,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460532.39306,2460532.39306,0.0
TESS,722.01,722.01,1,15.3004892,3.1952319,1265.2897827,0.55,NA,2.3968761,0.07015,NA,17.0816408,518.5040418,4082.0,4.63162,0.660762,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2458339.134431,2458339.134431,0.0
TESS,7220.01,7220.01,0,7.8365317,2.271,4532.0,0.55,NA,16.9425,0.07015,NA,157.252,986.0,6167.0,3.82,2.21,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460525.487115,2460525.487115,0.0
TESS,7221.01,7221.01,1,1.6233128,2.169,22087.0,0.55,NA,5.2998296,0.07015,NA,247.85000000000002,1038.0,5763.0,4.407,1.05252005,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460530.577486,2460530.577486,0.0
TESS,7222.01,7222.01,1,5.1869453,4.736,2193.0,0.55,NA,10.1814,0.07015,NA,1024.95,1576.0,6018.0,3.66,2.59,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460525.773378,2460525.773378,0.0
TESS,7223.01,7223.01,1,5.3384038,3.152,4170.0,0.55,NA,13.2522,0.07015,NA,399.203,1245.0,6250.7,3.88,2.1,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460532.148419,2460532.148419,0.0
TESS,7224.01,7224.01,1,5.5698339,3.807,4318.0,0.55,NA,8.79181,0.07015,NA,1060.74,1589.0,6500.0,4.22,1.48,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460524.480696,2460524.480696,0.0
TESS,7225.01,7225.01,1,9.7461668,4.218,3751.0,0.55,NA,8.3598,0.07015,NA,218.681,1071.0,6319.0,4.13,1.6,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460515.96761,2460515.96761,0.0
TESS,7226.01,7226.01,1,3.5191197,3.162,11040.0,0.55,NA,5.2998296,0.07015,NA,247.85000000000002,1038.0,5763.0,4.407,1.05252005,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460524.612751,2460524.612751,0.0
TESS,7227.01,7227.01,1,2.3593338,2.092,10088.0,0.55,NA,10.8435,0.07015,NA,949.236,1546.0,6613.0,4.49,1.1,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460529.786285,2460529.786285,0.0
TESS,7228.01,7228.01,1,2.9324083,2.758,10392.0,0.55,NA,13.5533,0.07015,NA,2087.79,1883.0,7696.0,4.38,1.44,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460528.227293,2460528.227293,0.0
TESS,7229.01,7229.01,1,16.7880823,2.882,11919.0,0.55,NA,5.2998296,0.07015,NA,247.85000000000002,1038.0,5763.0,4.407,1.05252005,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460530.325697,2460530.325697,0.0
TESS,723.01,723.01,1,1.4178596,1.452,204.0,0.55,NA,1.10894,0.07015,NA,452.395,1284.0,4907.96,4.57809,0.76,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460192.912711,2460192.912711,0.0
TESS,7230.01,7230.01,1,4.3041912,2.64,19405.0,0.55,NA,12.2161,0.07015,NA,121.87,925.0,4856.0,4.42,0.91,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460530.797207,2460530.797207,0.0
TESS,7231.01,7231.01,1,11.0658881,2.254,13656.0,0.55,NA,16.7803,0.07015,NA,45.0942,721.0,5617.0,4.14,1.4,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460531.193621,2460531.193621,0.0
TESS,7232.01,7232.01,1,3.3221412,1.052,63580.0,0.55,NA,20.0829,0.07015,NA,8.30847,472.0,3300.0,4.77,0.46,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460528.404538,2460528.404538,0.0
TESS,7233.01,7233.01,1,3.8413801,3.631,11058.0,0.55,NA,5.2998296,0.07015,NA,247.85000000000002,1038.0,5763.0,4.407,1.05252005,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460530.610836,2460530.610836,0.0
TESS,7234.01,7234.01,1,3.4202745,3.766,7438.0,0.55,NA,11.984,0.07015,NA,1117.08,1610.0,6095.0,4.09,1.6,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460532.544337,2460532.544337,0.0
TESS,7235.01,7235.01,1,3.4940194,2.014,8323.0,0.55,NA,5.2998296,0.07015,NA,247.85000000000002,1038.0,5763.0,4.407,1.05252005,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460531.032727,2460531.032727,0.0
TESS,7236.01,7236.01,1,4.626302,3.09,11063.0,0.55,NA,11.742,0.07015,NA,374.784,1225.0,5990.0,4.3,1.22,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460529.436692,2460529.436692,0.0
TESS,7237.01,7237.01,1,5.7694396,4.625,5455.0,0.55,NA,5.2998296,0.07015,NA,247.85000000000002,1038.0,5763.0,4.407,1.05252005,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460532.468185,2460532.468185,0.0
TESS,7238.01,7238.01,1,3.930467,2.281,19093.0,0.55,NA,12.1575,0.07015,NA,115.741,913.0,4913.0,4.43,0.91,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460526.803768,2460526.803768,0.0
TESS,7239.01,7239.01,1,14.3938942,3.298,6518.0,0.55,NA,11.5455,0.07015,NA,127.979,937.0,6891.0,4.28,1.46,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460524.13603,2460524.13603,0.0
TESS,724.01,724.01,1,3.21264,0.6006982,510.1236296,0.55,NA,2.0575829,0.07015,NA,327.7849685,1085.2180486,5330.0,4.51,0.88283,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2458382.865527,2458382.865527,0.0
TESS,7240.01,7240.01,1,6.8911882,4.811,4518.0,0.55,NA,9.10101,0.07015,NA,675.78,1420.0,6628.0,4.22,1.52,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460532.456668,2460532.456668,0.0
TESS,7241.01,7241.01,1,6.3377947,1.639,9130.0,0.55,NA,12.6346,0.07015,NA,115.676,1038.0,5974.0,4.407,1.22,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460532.793481,2460532.793481,0.0
TESS,7242.01,7242.01,1,2.9383886,3.088,13226.0,0.55,NA,17.0131,0.07015,NA,883.823,1519.0,6059.0,4.12,1.54,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460530.42933,2460530.42933,0.0
TESS,7243.01,7243.01,1,3.7352012,2.892,14256.0,0.55,NA,13.2011,0.07015,NA,410.022,1253.0,5816.0,4.32,1.18,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460530.263939,2460530.263939,0.0
TESS,7244.01,7244.01,0,11.5175506,4.259,12852.0,0.55,NA,12.9592,0.07015,NA,242.58,1099.0,6259.0,4.32,1.27,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460510.057066,2460510.057066,0.0
TESS,7245.01,7245.01,1,1.6877647,2.189,1655.0,0.55,NA,5.76677,0.07015,NA,2396.94,1949.0,6599.0,4.26,1.44,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460530.018458,2460530.018458,0.0
TESS,7246.01,7246.01,1,2.5698331,2.412,10411.0,0.55,NA,5.2998296,0.07015,NA,247.85000000000002,1038.0,5763.0,4.407,1.05252005,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460529.280209,2460529.280209,0.0
TESS,7247.01,7247.01,0,6.8782937,4.407,11342.0,0.55,NA,14.876,0.07015,NA,264.312,1123.0,5657.0,4.18,1.35,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460532.301638,2460532.301638,0.0
TESS,7248.01,7248.01,1,3.8148598,1.404,8744.0,0.55,NA,12.6261,0.07015,NA,152.211,978.0,6425.6,4.27,1.39,0.8805000000000001,-0.06,NA,24.6,0.0,0.0,0.0,0.0,2460532.255737,2460532.255737,0.0
