mission,object_id,source_id_raw,label,period_d,dur_h,depth_ppm,impact,ror,prad_re,a_au,a_over_rstar,insol_earth,teq_k,teff_k,logg_cgs,radius_rsun,mass_msun,feh_dex,mes,snr,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,epoch_bjd_raw,epoch_bjd
KEPLER,9837685,9837685,1,-0.230920360631963,-0.6068580417371684,0.4012354493935467,0.6585366158737912,0.0,-0.07398485490965853,0.0,0.0,-0.524705909261327,-0.6051145606885264,-0.17239046384980045,0.8064969988895845,-0.6542034848047773,0.0,0.0,0.0,-0.2896616884876414,0.0,-0.18747516443092982,0.0,0.0,-0.6221352073675308,-0.6221352073802981
KEPLER,5042210,5042210,1,-0.3078854927030239,1.1667568367162942,-0.6944701072310437,0.6786861677862455,0.0,-0.22778324524512636,0.0,0.0,0.13922148867578085,0.6852917256183738,0.4731804656128452,-2.8887548358194746,3.281026166899284,0.0,0.0,0.0,-0.1513205758219424,0.0,-0.18747516443092982,0.0,0.0,-0.8426503844900928,-0.8426503844802475
KEPLER,12454461,12454461,1,-0.5379764829335749,-0.04269756444186487,-0.6868185321149503,0.10010617715720216,0.0,-0.3794455468259349,0.0,0.0,-0.02207915528643163,0.4952556454496617,1.033859804962666,-0.14204796025620658,0.5208032486545627,0.0,0.0,0.0,-0.406483072516454,0.0,-0.18747516443092982,0.0,0.0,-0.5734562755553462,-0.5734562755529525
KEPLER,9635606,9635606,1,1.4986294790089103,1.294589185668658,-0.09443358662699079,1.5451169000217777,0.0,0.03068349406864589,0.0,0.0,-0.6243980394361756,-1.4939930001873414,-1.6115990497160655,0.6144602893692691,-0.8036865899490125,0.0,0.0,0.0,-0.5694181607671662,0.0,-0.18747516443092982,0.0,0.0,0.39711836089501473,0.39711836089792585
KEPLER,3728701,3728701,1,1.608946919422846,1.0827931536405717,-0.21762394599609627,1.0874342208674599,0.0,-0.08252920992829564,0.0,0.0,-0.5901408981791813,-1.0158377016983235,0.8561797326334973,-0.40973549473906895,0.30526946914426945,0.0,0.0,0.0,-0.3818890969314408,0.0,-0.18747516443092982,0.0,0.0,-0.5309773366474815,-0.5309773366500444
KEPLER,1849702,1849702,1,1.0533110971971158,-0.604499511313693,-0.20767689834517472,-0.608006647194761,0.0,-0.28972981913024537,0.0,0.0,-0.6196432478539095,-1.3897796659012733,-1.2068833294107373,0.9112442949915723,-0.9045007771393111,0.0,0.0,0.0,-0.49871048096025333,0.0,-0.18747516443092982,0.0,0.0,0.49766720910904005,0.49766720910660817
KEPLER,9712350,9712350,1,1.6306759221140372,-0.44317603034797926,0.5756913620404788,-0.5072588876324898,0.0,-0.08680138743761419,0.0,0.0,-0.620118727012136,-1.3989749601029853,-0.508008378249341,0.9170635892194625,-0.7167778078884108,0.0,0.0,0.0,-0.5786409016115461,0.0,-0.18747516443092982,0.0,0.0,0.6327047352022797,0.6327047351942058
KEPLER,8025596,8025596,1,-0.6742777248140823,-0.3139285631415301,-0.43538777380011756,-0.7116329141730972,0.0,-0.28332155286626753,0.0,0.0,0.14173473565497877,0.6883568236856111,0.7140356747701625,0.41078499139317853,-0.20923052065449477,0.0,0.0,0.0,-0.49563623401212675,0.0,-0.18747516443092982,0.0,0.0,-0.7101916903794963,-0.7101916903947715
KEPLER,8494617,8494617,1,0.22191682930575735,2.111584124360519,-0.5879601816150221,0.43689154483679443,0.0,-0.3174989729408159,0.0,0.0,-0.5191812942800272,-0.580593776150628,0.5126649261304382,-0.3864583178275132,0.21488433580124325,0.0,0.0,0.0,-0.24662223121386842,0.0,-0.18747516443092982,0.0,0.0,-0.7251271009859172,-0.7251271009895249
KEPLER,7382313,7382313,1,-0.5399538274050687,-0.2441160626066597,-0.4886427366081284,-0.32879142783646653,0.0,-0.302546351658201,0.0,0.0,-0.2863776416664016,0.07840230830538988,-0.1269833342545685,0.06162733771988403,-0.12927444115874082,0.0,0.0,0.0,-0.5110074687527599,0.0,-0.18747516443092982,0.0,0.0,-0.7567948683515315,-0.7567948683578771
KEPLER,8544992,8544992,1,-0.7491033783092653,-0.8557301720222872,-0.4897139571243814,-1.0541752966848192,0.0,-0.41362296690048334,0.0,0.0,-0.38217537111672745,-0.1330894583339833,-2.245324641023433,1.2138475948417606,-1.3425210387247455,0.0,0.0,0.0,-0.32655265186516125,0.0,-0.18747516443092982,0.0,0.0,-0.7233607624634938,-0.7233607624667788
